timestamp,open,high,low,close,volume
2025-01-27 04:41:00,396.15,396.22,394.94,395.31,24607
2025-01-27 04:42:00,395.24,395.35,394.54,394.61,1985
2025-01-27 04:43:00,394.54,394.58,394.5,394.58,1308
2025-01-27 04:44:00,394.38,394.38,394.07,394.11,1400
2025-01-27 04:45:00,394.09,394.09,393.72,393.72,5424
2025-01-27 04:46:00,393.84,393.87,393.55,393.65,1721
2025-01-27 04:47:00,393.67,394.1,393.52,393.66,6046
2025-01-27 04:48:00,393.54,393.85,393.4,393.82,3095
2025-01-27 04:49:00,393.66,393.66,393.06,393.06,3134
2025-01-27 04:50:00,393.12,393.65,393.12,393.56,1887
2025-01-27 04:51:00,393.69,394.5,393.66,394.5,5992
2025-01-27 04:52:00,394.68,394.7,394.46,394.46,788
2025-01-27 04:53:00,394.65,394.78,394.65,394.75,1776
2025-01-27 04:54:00,394.83,394.83,394.5,394.64,3501
2025-01-27 04:55:00,394.6,394.6,394.22,394.33,906
2025-01-27 04:56:00,394.34,394.34,393.89,393.89,2778
2025-01-27 04:57:00,393.61,393.78,393.61,393.61,3100
2025-01-27 04:58:00,393.6,393.78,393.6,393.65,1072
2025-01-27 04:59:00,393.78,393.85,393.78,393.85,319
2025-01-27 05:00:00,393.97,394.11,393.84,394.11,1642
2025-01-27 05:01:00,393.94,394.02,393.86,393.96,1533
2025-01-27 05:02:00,393.57,393.57,393.11,393.11,912
2025-01-27 05:03:00,393.06,393.06,392.59,392.59,6367
2025-01-27 05:04:00,392.71,392.71,392.46,392.49,3790
2025-01-27 05:05:00,392.57,393.1,392.42,392.97,5743
2025-01-27 05:06:00,393.17,393.54,393.17,393.3,2435
2025-01-27 05:07:00,393.4,393.5,393.2,393.5,1758
2025-01-27 05:08:00,393.38,393.38,393.2,393.32,613
2025-01-27 05:09:00,393.17,393.7,393.16,393.7,2390
2025-01-27 05:10:00,393.68,393.68,393.47,393.47,1145
2025-01-27 05:11:00,393.4,393.78,393.4,393.53,1942
2025-01-27 05:12:00,393.6,393.64,393.48,393.6,1578
2025-01-27 05:13:00,393.48,393.48,393.3,393.4,800
2025-01-27 05:14:00,393.01,393.13,392.95,393.0,1436
2025-01-27 05:15:00,393.04,393.27,392.77,392.77,4244
2025-01-27 05:16:00,392.5,392.57,392.13,392.13,4509
2025-01-27 05:17:00,392.25,392.25,391.61,391.72,6663
2025-01-27 05:18:00,391.85,391.94,391.73,391.75,2116
2025-01-27 05:19:00,391.52,392.12,391.52,392.01,13352
2025-01-27 05:20:00,392.01,392.28,391.97,392.19,4509
2025-01-27 05:21:00,392.15,392.59,392.11,392.59,6695
2025-01-27 05:22:00,392.6,393.0,391.96,392.18,15090
2025-01-27 05:23:00,392.5,392.68,392.28,392.52,1930
2025-01-27 05:24:00,392.49,393.02,392.49,392.98,14174
2025-01-27 05:25:00,393.2,393.38,393.0,393.21,2718
2025-01-27 05:26:00,393.11,393.21,392.8,392.8,2074
2025-01-27 05:27:00,392.9,393.2,392.9,393.2,1606
2025-01-27 05:28:00,393.0,393.0,392.2,392.2,800
2025-01-27 05:29:00,392.17,392.17,392.0,392.05,2136
2025-01-27 05:30:00,392.19,393.0,392.19,393.0,1903
2025-01-27 05:31:00,392.84,392.84,392.11,392.11,550
2025-01-27 05:32:00,392.0,392.17,392.0,392.17,2502
2025-01-27 05:33:00,392.1,392.27,391.51,391.52,5300
2025-01-27 05:34:00,391.6,391.6,391.07,391.19,5186
2025-01-27 05:35:00,391.11,391.11,390.8,390.88,22374
2025-01-27 05:36:00,390.94,391.0,390.66,390.66,3197
2025-01-27 05:37:00,390.66,391.0,390.66,390.7,5647
2025-01-27 05:38:00,390.73,391.23,390.66,390.79,6212
2025-01-27 05:39:00,390.77,390.89,390.41,390.41,4416
2025-01-27 05:40:00,390.62,390.68,389.64,390.22,23924
2025-01-27 05:41:00,389.87,389.87,389.54,389.6,1537
2025-01-27 05:42:00,389.58,389.73,389.5,389.55,1876
2025-01-27 05:43:00,389.56,389.56,388.8,388.8,3903
2025-01-27 05:44:00,388.71,388.71,387.5,387.66,14573
2025-01-27 05:45:00,387.55,387.62,386.65,387.0,12598
2025-01-27 05:46:00,386.99,388.38,386.76,387.76,15536
2025-01-27 05:47:00,387.35,387.48,386.24,386.24,11492
2025-01-27 05:48:00,386.24,386.46,385.07,385.31,15847
2025-01-27 05:49:00,385.39,385.4,383.68,383.72,36504
2025-01-27 05:50:00,383.67,384.32,381.72,381.73,41733
2025-01-27 05:51:00,381.52,381.8,380.06,381.15,39809
2025-01-27 05:52:00,381.13,381.14,379.23,379.36,28819
2025-01-27 05:53:00,379.36,382.53,379.0,382.28,25012
2025-01-27 05:54:00,383.0,383.92,382.0,383.9,17556
2025-01-27 05:55:00,384.31,386.14,384.24,385.0,20206
2025-01-27 05:56:00,385.8,386.0,384.3,385.13,14265
2025-01-27 05:57:00,384.81,386.52,383.86,386.39,8798
2025-01-27 05:58:00,386.58,387.09,385.71,386.97,19101
2025-01-27 05:59:00,387.19,387.77,387.09,387.54,20150
2025-01-27 06:00:00,387.34,387.34,386.44,386.63,8986
2025-01-27 06:01:00,387.0,387.55,386.04,386.04,3139
2025-01-27 06:02:00,386.35,387.9,386.0,387.63,3202
2025-01-27 06:03:00,387.5,388.53,387.5,388.08,9488
2025-01-27 06:04:00,388.0,388.62,387.45,388.07,5053
2025-01-27 06:05:00,388.2,388.4,387.0,387.0,4049
2025-01-27 06:06:00,386.7,387.72,386.7,387.72,4257
2025-01-27 06:07:00,387.2,388.12,387.2,388.12,6795
2025-01-27 06:08:00,388.38,388.9,387.79,387.9,9669
2025-01-27 06:09:00,387.82,388.6,387.82,388.5,2004
2025-01-27 06:10:00,387.9,388.0,386.49,386.5,3509
2025-01-27 06:11:00,386.83,387.63,386.81,387.63,2563
2025-01-27 06:12:00,387.54,388.15,387.54,388.05,1100
2025-01-27 06:13:00,388.4,389.51,388.4,389.51,8661
2025-01-27 06:14:00,389.53,390.2,389.5,389.8,11896
2025-01-27 06:15:00,390.01,390.05,389.41,389.52,4770
2025-01-27 06:16:00,389.43,390.48,389.26,390.23,7346
2025-01-27 06:17:00,390.46,391.03,389.2,389.75,9351
2025-01-27 06:18:00,390.21,390.47,388.5,389.9,10486
2025-01-27 06:19:00,389.85,389.85,388.23,388.25,5268
2025-01-27 06:20:00,388.25,389.08,388.1,389.0,3900
2025-01-27 06:21:00,388.85,389.8,388.85,389.3,9724
2025-01-27 06:22:00,389.2,389.44,389.08,389.12,2607
2025-01-27 06:23:00,389.5,389.58,389.18,389.47,1807
2025-01-27 06:24:00,389.31,389.36,388.8,388.86,2954
2025-01-27 06:25:00,388.4,388.4,386.01,387.2,5585
2025-01-27 06:26:00,387.68,388.62,387.0,388.28,4149
2025-01-27 06:27:00,388.22,389.0,388.22,388.98,1437
2025-01-27 06:28:00,389.2,389.8,389.2,389.51,2224
2025-01-27 06:29:00,389.06,389.61,389.06,389.26,2228
2025-01-27 06:30:00,389.0,389.0,388.0,388.59,4044
2025-01-27 06:31:00,389.34,389.5,388.4,389.5,9730
2025-01-27 06:32:00,389.74,391.0,389.62,390.71,8661
2025-01-27 06:33:00,390.49,390.75,390.34,390.5,3928
2025-01-27 06:34:00,390.87,391.0,390.6,390.6,3869
2025-01-27 06:35:00,390.64,390.64,390.64,390.64,100
2025-01-27 06:36:00,390.9,391.7,390.83,391.31,13935
2025-01-27 06:37:00,391.37,391.37,390.76,391.19,2241
2025-01-27 06:38:00,391.0,391.75,391.0,391.66,4029
2025-01-27 06:39:00,391.66,391.66,391.24,391.62,1333
2025-01-27 06:40:00,391.5,391.75,391.5,391.5,1185
2025-01-27 06:41:00,391.36,391.4,391.22,391.39,1574
2025-01-27 06:42:00,391.22,391.22,390.88,391.22,4279
2025-01-27 06:43:00,391.08,391.55,391.08,391.55,2231
2025-01-27 06:44:00,391.09,391.3,391.0,391.3,2214
2025-01-27 06:45:00,391.45,391.55,391.45,391.48,442
2025-01-27 06:46:00,391.45,391.65,391.0,391.0,1636
2025-01-27 06:47:00,390.89,391.13,390.68,391.0,850
2025-01-27 06:48:00,391.08,391.44,391.08,391.44,1512
2025-01-27 06:49:00,391.62,392.21,391.57,392.21,8731
2025-01-27 06:50:00,392.23,392.24,391.9,392.2,3426
2025-01-27 06:51:00,392.0,392.03,391.23,391.6,10003
2025-01-27 06:52:00,391.6,391.6,390.4,390.4,4057
2025-01-27 06:53:00,390.33,391.24,390.11,391.04,3115
2025-01-27 06:54:00,391.02,391.02,390.29,390.29,3389
2025-01-27 06:55:00,390.51,390.51,388.0,389.41,17567
2025-01-27 06:56:00,389.62,389.67,387.76,388.34,3638
2025-01-27 06:57:00,388.79,389.66,388.71,389.5,2812
2025-01-27 06:58:00,389.5,390.0,389.18,389.36,3329
2025-01-27 06:59:00,389.1,389.38,388.9,389.38,2609
2025-01-27 07:00:00,389.57,393.5,389.25,391.5,61814
2025-01-27 07:01:00,391.75,391.75,390.47,390.47,4082
2025-01-27 07:02:00,390.71,391.5,390.71,390.74,9108
2025-01-27 07:03:00,390.76,391.14,390.64,391.0,4355
2025-01-27 07:04:00,390.97,391.4,390.58,390.58,3824
2025-01-27 07:05:00,390.82,390.82,390.31,390.56,2418
2025-01-27 07:06:00,390.52,390.56,390.03,390.52,2869
2025-01-27 07:07:00,390.61,390.61,390.0,390.25,5648
2025-01-27 07:08:00,390.53,390.53,389.5,389.5,18181
2025-01-27 07:09:00,389.69,390.45,389.56,390.4,4879
2025-01-27 07:10:00,390.5,390.54,390.39,390.53,1700
2025-01-27 07:11:00,390.84,390.84,390.11,390.11,4311
2025-01-27 07:12:00,390.14,390.2,389.68,390.2,2408
2025-01-27 07:13:00,390.05,390.3,387.1,388.81,30018
2025-01-27 07:14:00,389.0,389.43,388.98,389.25,2130
2025-01-27 07:15:00,389.32,390.0,389.32,389.35,8100
2025-01-27 07:16:00,389.3,389.38,389.08,389.36,1688
2025-01-27 07:17:00,389.29,389.3,389.14,389.14,1899
2025-01-27 07:18:00,389.02,389.23,388.53,388.75,3131
2025-01-27 07:19:00,388.64,388.67,387.68,387.75,6550
2025-01-27 07:20:00,387.5,388.23,387.17,388.0,17131
2025-01-27 07:21:00,388.26,388.55,388.22,388.55,3814
2025-01-27 07:22:00,388.61,388.68,388.5,388.6,2609
2025-01-27 07:23:00,388.6,389.0,388.6,388.81,4223
2025-01-27 07:24:00,389.0,389.3,388.8,389.0,3507
2025-01-27 07:25:00,389.31,389.62,389.31,389.46,3878
2025-01-27 07:26:00,389.35,389.9,389.02,389.9,7642
2025-01-27 07:27:00,389.8,390.01,389.69,390.0,5038
2025-01-27 07:28:00,389.82,390.2,389.4,389.92,8275
2025-01-27 07:29:00,389.73,390.22,389.73,390.0,1414
2025-01-27 07:30:00,389.94,390.14,389.61,390.14,3776
2025-01-27 07:31:00,390.31,390.31,389.95,390.02,3829
2025-01-27 07:32:00,389.96,390.21,389.9,389.9,3451
2025-01-27 07:33:00,389.75,389.87,389.5,389.87,5476
2025-01-27 07:34:00,389.71,390.2,389.7,390.2,2907
2025-01-27 07:35:00,390.1,390.68,390.04,390.47,2866
2025-01-27 07:36:00,390.41,390.47,390.15,390.16,2061
2025-01-27 07:37:00,390.1,390.25,390.0,390.21,4301
2025-01-27 07:38:00,390.01,390.25,389.97,390.21,2553
2025-01-27 07:39:00,390.22,390.59,390.22,390.49,2383
2025-01-27 07:40:00,390.47,390.6,390.42,390.5,1349
2025-01-27 07:41:00,390.62,390.62,389.85,390.0,15845
2025-01-27 07:42:00,389.95,390.93,389.95,390.93,8569
2025-01-27 07:43:00,391.0,391.4,390.93,391.0,4898
2025-01-27 07:44:00,391.009,391.19,390.9,391.0,2521
2025-01-27 07:45:00,391.15,391.35,390.89,391.35,2543
2025-01-27 07:46:00,391.36,391.36,391.0,391.25,2072
2025-01-27 07:47:00,391.15,391.81,391.12,391.71,8350
2025-01-27 07:48:00,391.75,392.34,391.5,391.5,6919
2025-01-27 07:49:00,391.33,392.0,391.03,391.79,4016
2025-01-27 07:50:00,392.0,392.5,391.94,392.18,7717
2025-01-27 07:51:00,392.22,392.22,391.32,391.89,2702
2025-01-27 07:52:00,391.65,391.68,391.17,391.26,4191
2025-01-27 07:53:00,391.58,392.04,391.34,391.86,9276
2025-01-27 07:54:00,391.6,391.67,391.48,391.6,2947
2025-01-27 07:55:00,391.6,391.6,390.79,391.17,7208
2025-01-27 07:56:00,391.14,391.5,390.39,391.35,9859
2025-01-27 07:57:00,391.49,391.49,390.88,391.06,1275
2025-01-27 07:58:00,391.0,391.55,391.0,391.37,3443
2025-01-27 07:59:00,391.35,391.63,391.35,391.51,2270
2025-01-27 08:00:00,391.4,407.596,379.17,389.95,256432
2025-01-27 08:01:00,397.24,397.24,380.2885,390.8502,119430
2025-01-27 08:02:00,391.9003,391.9003,389.61,390.0,10189
2025-01-27 08:03:00,389.9997,390.19,389.8362,390.0,10676
2025-01-27 08:04:00,389.94,390.23,389.47,390.1,11779
2025-01-27 08:05:00,390.25,390.93,390.25,390.9,4391
2025-01-27 08:06:00,390.8,391.8,390.8,391.8,6899
2025-01-27 08:07:00,391.85,392.13,391.69,391.9099,8738
2025-01-27 08:08:00,391.69,392.45,391.65,392.45,5696
2025-01-27 08:09:00,392.45,392.7,392.3,392.48,9249
2025-01-27 08:10:00,392.5301,393.5,392.5301,393.22,12803
2025-01-27 08:11:00,393.38,394.07,393.1405,394.0,18634
2025-01-27 08:12:00,394.11,394.45,393.8749,394.0,16555
2025-01-27 08:13:00,394.13,394.5899,393.89,394.58,8877
2025-01-27 08:14:00,394.5,394.95,394.4,394.8622,24973
2025-01-27 08:15:00,394.84,394.9,394.39,394.9,12385
2025-01-27 08:16:00,394.79,395.63,394.63,395.55,39826
2025-01-27 08:17:00,395.45,395.5657,395.1537,395.33,10220
2025-01-27 08:18:00,395.4,395.5901,395.37,395.59,13363
2025-01-27 08:19:00,395.44,395.9603,395.37,395.404,9860
2025-01-27 08:20:00,395.4,395.4,394.8101,394.9999,11573
2025-01-27 08:21:00,394.94,395.2,394.79,395.01,10234
2025-01-27 08:22:00,395.09,395.09,394.6264,394.64,13589
2025-01-27 08:23:00,394.7,394.99,394.01,394.01,6058
2025-01-27 08:24:00,394.0022,394.16,393.7011,394.0,16186
2025-01-27 08:25:00,394.07,394.25,393.56,393.56,8198
2025-01-27 08:26:00,393.4999,394.16,393.1501,394.0001,7618
2025-01-27 08:27:00,394.16,395.0,394.16,394.91,5570
2025-01-27 08:28:00,394.9999,394.9999,394.5185,394.58,12023
2025-01-27 08:29:00,394.54,394.65,393.66,393.66,11280
2025-01-27 08:30:00,393.66,393.9,393.1101,393.18,11524
2025-01-27 08:31:00,393.54,393.78,393.39,393.75,3058
2025-01-27 08:32:00,393.71,393.87,393.3593,393.55,4104
2025-01-27 08:33:00,393.5,393.78,393.49,393.78,6608
2025-01-27 08:34:00,393.7,394.05,393.56,393.56,3200
2025-01-27 08:35:00,393.5,394.44,393.5,394.39,4554
2025-01-27 08:36:00,394.49,395.1,394.3361,394.8,8761
2025-01-27 08:37:00,394.8622,394.92,394.45,394.6,7520
2025-01-27 08:38:00,394.4999,394.6437,394.18,394.31,3620
2025-01-27 08:39:00,394.25,394.3,393.9,394.0785,3479
2025-01-27 08:40:00,394.2,394.8805,394.2,394.3,4783
2025-01-27 08:41:00,394.24,394.55,393.8001,394.0401,6872
2025-01-27 08:42:00,393.99,394.06,393.54,393.74,5835
2025-01-27 08:43:00,393.6,394.03,393.48,393.48,5324
2025-01-27 08:44:00,393.44,393.91,393.39,393.8,10339
2025-01-27 08:45:00,393.73,393.83,393.6,393.76,1350
2025-01-27 08:46:00,393.77,393.9799,393.73,393.9463,3431
2025-01-27 08:47:00,393.98,394.0,393.66,393.83,10564
2025-01-27 08:48:00,394.13,394.13,393.75,393.87,4822
2025-01-27 08:49:00,393.93,394.0,393.75,393.8,3925
2025-01-27 08:50:00,393.9038,393.9038,393.4,393.4,13272
2025-01-27 08:51:00,393.39,393.49,393.11,393.28,9157
2025-01-27 08:52:00,393.37,393.58,393.01,393.58,15008
2025-01-27 08:53:00,393.77,393.95,393.26,393.58,15254
2025-01-27 08:54:00,393.7,394.21,393.7,394.0,5023
2025-01-27 08:55:00,394.1755,394.51,394.1755,394.2041,4461
2025-01-27 08:56:00,394.38,394.4,394.0,394.21,6372
2025-01-27 08:57:00,394.0,394.4,393.8757,394.31,5765
2025-01-27 08:58:00,394.4,395.11,394.37,394.652,13308
2025-01-27 08:59:00,394.8618,395.0,394.49,394.49,9096
2025-01-27 09:00:00,394.44,394.49,393.7341,393.91,10794
2025-01-27 09:01:00,393.9996,394.0,393.5001,394.0,6032
2025-01-27 09:02:00,393.6725,394.06,393.6725,394.06,3641
2025-01-27 09:03:00,393.84,393.84,393.5,393.75,9241
2025-01-27 09:04:00,393.5472,393.76,393.4052,393.51,5373
2025-01-27 09:05:00,393.67,393.7,393.25,393.29,10584
2025-01-27 09:06:00,393.26,393.62,393.26,393.3017,4017
2025-01-27 09:07:00,393.36,393.55,393.25,393.4999,8733
2025-01-27 09:08:00,393.4958,393.54,393.3,393.49,3158
2025-01-27 09:09:00,393.5276,393.55,393.35,393.35,4385
2025-01-27 09:10:00,393.36,393.57,393.25,393.275,13670
2025-01-27 09:11:00,393.47,393.5,393.25,393.25,5730
2025-01-27 09:12:00,393.25,393.27,392.8,392.815,21328
2025-01-27 09:13:00,392.8424,393.0,392.54,392.55,6192
2025-01-27 09:14:00,392.5,393.02,392.27,393.0,15989
2025-01-27 09:15:00,393.0,393.0,392.68,392.7,7911
2025-01-27 09:16:00,392.78,392.94,392.434,392.69,12632
2025-01-27 09:17:00,392.7416,392.7416,392.26,392.4,7335
2025-01-27 09:18:00,392.3,392.34,392.02,392.33,22099
2025-01-27 09:19:00,392.17,392.6,392.17,392.3265,14387
2025-01-27 09:20:00,392.4,392.6,392.33,392.34,3222
2025-01-27 09:21:00,392.34,392.9445,392.34,392.66,12936
2025-01-27 09:22:00,392.584,392.98,392.42,392.55,14256
2025-01-27 09:23:00,392.64,392.73,392.1264,392.2,4900
2025-01-27 09:24:00,392.1,392.19,391.58,391.59,12567
2025-01-27 09:25:00,391.55,391.55,390.8535,390.9,12237
2025-01-27 09:26:00,391.07,391.5898,390.9,391.25,16196
2025-01-27 09:27:00,391.32,393.73,391.0,392.7101,47958
2025-01-27 09:28:00,392.77,394.59,392.54,394.1,38821
2025-01-27 09:29:00,394.35,394.88,394.0,394.88,19863
2025-01-27 09:30:00,394.9,397.09,393.53,396.51,1198922
2025-01-27 09:31:00,396.33,400.1125,393.393,400.11,506813
2025-01-27 09:32:00,400.155,400.72,396.01,397.825,320229
2025-01-27 09:33:00,397.6739,398.2035,395.31,396.882,231343
2025-01-27 09:34:00,396.8999,399.02,395.2,398.95,289134
2025-01-27 09:35:00,398.85,399.25,396.34,398.76,268864
2025-01-27 09:36:00,398.835,399.5,396.76,398.551,187668
2025-01-27 09:37:00,398.38,399.72,398.0,399.39,172228
2025-01-27 09:38:00,399.49,402.1672,399.2846,401.3838,376252
2025-01-27 09:39:00,401.32,401.4571,399.9,400.36,226973
2025-01-27 09:40:00,400.36,400.61,397.3701,398.205,303676
2025-01-27 09:41:00,398.2321,399.78,397.6101,399.3895,178853
2025-01-27 09:42:00,399.3843,401.07,398.85,400.04,161098
2025-01-27 09:43:00,400.02,401.5,399.51,400.08,184824
2025-01-27 09:44:00,400.06,401.42,400.06,400.81,160695
2025-01-27 09:45:00,400.85,401.22,398.92,399.53,246151
2025-01-27 09:46:00,399.535,402.46,399.17,402.21,287772
2025-01-27 09:47:00,402.2,403.45,401.43,402.83,227514
2025-01-27 09:48:00,402.885,404.51,402.55,403.59,307739
2025-01-27 09:49:00,403.6,403.805,402.5,402.865,197555
2025-01-27 09:50:00,402.75,403.88,402.01,402.17,151280
2025-01-27 09:51:00,402.11,403.22,401.5681,402.97,154088
2025-01-27 09:52:00,402.97,403.3,401.79,403.16,166693
2025-01-27 09:53:00,403.25,404.48,403.06,404.12,193952
2025-01-27 09:54:00,404.11,405.5099,403.8075,405.076,291854
2025-01-27 09:55:00,405.0101,405.15,403.71,403.885,144995
2025-01-27 09:56:00,403.905,404.8799,403.58,404.08,138929
2025-01-27 09:57:00,404.02,404.43,402.96,403.27,156827
2025-01-27 09:58:00,403.155,403.7499,403.0,403.47,154454
2025-01-27 09:59:00,403.48,404.1899,402.5901,404.0665,156789
2025-01-27 10:00:00,404.0,405.7599,403.45,404.6533,162746
2025-01-27 10:01:00,404.8,404.9239,401.77,403.0405,224342
2025-01-27 10:02:00,403.12,404.1099,402.778,403.1845,106233
2025-01-27 10:03:00,403.14,403.155,401.8,402.47,161673
2025-01-27 10:04:00,402.53,403.1177,401.6,401.9087,166321
2025-01-27 10:05:00,401.92,403.06,401.5,402.92,195680
2025-01-27 10:06:00,402.92,404.02,402.2801,402.81,148972
2025-01-27 10:07:00,402.81,403.2899,402.0406,403.23,92224
2025-01-27 10:08:00,402.79,403.64,401.5549,401.5549,123197
2025-01-27 10:09:00,401.62,401.82,400.82,401.49,159042
2025-01-27 10:10:00,401.4,401.4,400.38,400.5,142801
2025-01-27 10:11:00,400.58,402.3,400.04,402.0,161693
2025-01-27 10:12:00,401.995,402.5899,401.7,401.83,97405
2025-01-27 10:13:00,401.88,402.05,400.82,401.415,91979
2025-01-27 10:14:00,401.31,401.9999,400.7505,400.9317,95447
2025-01-27 10:15:00,400.8809,401.7999,400.7,400.9,79839
2025-01-27 10:16:00,401.08,401.49,400.2,400.42,95791
2025-01-27 10:17:00,400.35,400.81,398.65,398.66,234693
2025-01-27 10:18:00,398.7,399.19,398.04,398.08,185313
2025-01-27 10:19:00,398.0464,398.72,397.501,397.87,172773
2025-01-27 10:20:00,397.855,399.84,397.8,399.214,160346
2025-01-27 10:21:00,399.12,399.6,398.3101,398.675,88373
2025-01-27 10:22:00,398.65,399.5599,398.15,399.48,105867
2025-01-27 10:23:00,399.41,400.58,399.18,399.73,141743
2025-01-27 10:24:00,399.735,401.18,399.47,400.6,136401
2025-01-27 10:25:00,400.6,400.6281,399.32,399.62,85132
2025-01-27 10:26:00,399.61,400.05,399.06,399.32,84449
2025-01-27 10:27:00,399.3,400.48,399.2517,400.0345,87553
2025-01-27 10:28:00,400.245,401.35,399.7,401.27,119039
2025-01-27 10:29:00,401.2792,402.33,401.2,402.275,151869
2025-01-27 10:30:00,402.23,402.9,401.7196,402.9,136012
2025-01-27 10:31:00,402.7565,403.59,402.2485,402.91,160194
2025-01-27 10:32:00,402.78,403.02,402.36,402.78,75212
2025-01-27 10:33:00,402.66,403.4699,402.5,402.745,71759
2025-01-27 10:34:00,402.83,403.69,402.54,403.54,74782
2025-01-27 10:35:00,403.4551,403.8,402.54,403.4,93715
2025-01-27 10:36:00,403.47,404.9,403.0,404.272,202676
2025-01-27 10:37:00,404.35,404.4418,403.2889,403.3,90230
2025-01-27 10:38:00,403.325,403.66,402.5,403.09,142684
2025-01-27 10:39:00,403.08,404.3099,403.0,403.41,96380
2025-01-27 10:40:00,403.61,405.24,403.5,405.01,153137
2025-01-27 10:41:00,404.9621,405.39,404.1618,405.0606,106161
2025-01-27 10:42:00,405.15,405.21,404.22,404.4,83967
2025-01-27 10:43:00,404.41,405.2675,404.08,404.18,106793
2025-01-27 10:44:00,404.195,404.9797,403.81,404.62,89304
2025-01-27 10:45:00,404.62,404.9468,404.27,404.5983,71634
2025-01-27 10:46:00,404.65,405.1,403.8001,404.38,94751
2025-01-27 10:47:00,404.29,404.68,404.05,404.45,72100
2025-01-27 10:48:00,404.38,404.4345,403.7,404.04,85140
2025-01-27 10:49:00,404.07,404.2786,403.2,403.74,89247
2025-01-27 10:50:00,403.8281,405.1908,403.65,404.0,102328
2025-01-27 10:51:00,404.0133,404.7503,403.58,404.225,81115
2025-01-27 10:52:00,404.37,405.2599,404.124,404.549,90963
2025-01-27 10:53:00,404.44,404.63,403.55,403.955,77270
2025-01-27 10:54:00,403.9759,406.29,403.9759,406.1799,198631
2025-01-27 10:55:00,406.08,406.69,405.53,405.62,203693
2025-01-27 10:56:00,405.7,405.7375,403.63,403.8499,171511
2025-01-27 10:57:00,403.75,403.803,402.434,402.7101,147681
2025-01-27 10:58:00,402.89,403.27,402.3,402.7,92904
2025-01-27 10:59:00,402.6859,403.45,402.52,403.3,87381
2025-01-27 11:00:00,403.3,403.8,403.05,403.38,77933
2025-01-27 11:01:00,403.372,404.4,403.372,403.7721,68114
2025-01-27 11:02:00,403.91,405.5599,403.91,405.5599,92743
2025-01-27 11:03:00,405.43,405.66,404.36,404.73,94773
2025-01-27 11:04:00,404.84,405.5,404.6748,404.9,54086
2025-01-27 11:05:00,404.99,405.25,403.82,403.89,81682
2025-01-27 11:06:00,404.13,404.2299,403.25,403.2501,76207
2025-01-27 11:07:00,403.2608,403.77,403.09,403.49,52506
2025-01-27 11:08:00,403.54,403.68,402.459,402.49,89913
2025-01-27 11:09:00,402.49,402.515,401.56,402.12,120290
2025-01-27 11:10:00,402.18,402.93,402.0239,402.82,67788
2025-01-27 11:11:00,402.6517,402.85,402.2,402.3,57959
