timestamp,open,high,low,close,volume
2025-01-27 07:32:00,417.94,418.0,417.94,418.0,1644
2025-01-27 07:33:00,417.93,418.0,417.85,417.94,900
2025-01-27 07:34:00,417.85,418.6,417.81,418.5,29341
2025-01-27 07:35:00,418.55,418.55,418.5,418.5,1040
2025-01-27 07:36:00,418.49,418.75,418.49,418.75,3843
2025-01-27 07:37:00,418.55,418.55,418.55,418.55,114
2025-01-27 07:38:00,418.6,419.5,418.6,419.5,2785
2025-01-27 07:39:00,419.5,420.5,419.5,420.5,21022
2025-01-27 07:40:00,420.08,420.25,419.8,420.25,4703
2025-01-27 07:41:00,420.2,420.58,420.2,420.4,7697
2025-01-27 07:42:00,420.2,420.8,420.2,420.8,2959
2025-01-27 07:43:00,420.87,421.2,420.87,421.2,3765
2025-01-27 07:44:00,421.34,421.5,420.9,421.5,4612
2025-01-27 07:45:00,421.5,421.5,420.97,421.3,2577
2025-01-27 07:46:00,421.95,422.2,421.74,422.0,9058
2025-01-27 07:47:00,422.0,422.19,422.0,422.15,667
2025-01-27 07:48:00,422.14,422.29,422.1,422.1,5860
2025-01-27 07:49:00,422.2,422.5,422.0,422.5,6838
2025-01-27 07:50:00,422.65,423.0,422.5,422.5,8223
2025-01-27 07:51:00,422.06,422.06,421.76,421.91,4240
2025-01-27 07:52:00,421.74,421.74,421.5,421.5,1316
2025-01-27 07:53:00,421.44,422.5,421.19,422.5,6551
2025-01-27 07:54:00,422.37,422.38,422.25,422.35,2413
2025-01-27 07:55:00,422.35,422.4,422.3,422.4,4592
2025-01-27 07:56:00,422.4,422.77,422.31,422.75,8865
2025-01-27 07:57:00,422.67,422.67,422.3,422.32,3633
2025-01-27 07:58:00,422.49,422.75,422.2,422.75,4506
2025-01-27 07:59:00,422.75,422.75,422.56,422.56,2170
2025-01-27 08:00:00,417.75,428.2214,416.06,422.3516,78148
2025-01-27 08:01:00,422.63,435.0,422.4,428.12,27698
2025-01-27 08:02:00,419.7597,429.07,419.7597,423.18,7285
2025-01-27 08:03:00,423.0051,424.24,423.0051,424.22,6043
2025-01-27 08:04:00,424.05,424.54,423.5,424.54,5689
2025-01-27 08:05:00,424.64,424.99,424.64,424.8,3494
2025-01-27 08:07:00,424.7922,425.5,424.79,425.5,6629
2025-01-27 08:08:00,425.48,425.7,425.27,425.7,2343
2025-01-27 08:09:00,425.4931,425.9,425.4931,425.7245,1302
2025-01-27 08:10:00,425.725,426.07,425.5,425.5,2722
2025-01-27 08:11:00,425.8652,425.8652,425.0272,425.0272,2979
2025-01-27 08:12:00,425.46,426.0,425.4317,425.528,2387
2025-01-27 08:13:00,425.95,426.45,425.95,426.0,3445
2025-01-27 08:14:00,425.8009,426.28,425.8009,426.2,3345
2025-01-27 08:15:00,426.3,426.8968,426.2,426.51,1976
2025-01-27 08:16:00,426.51,427.46,426.51,427.3,6816
2025-01-27 08:17:00,427.31,428.0,427.3,427.82,11133
2025-01-27 08:18:00,427.8,428.18,427.7,428.18,3777
2025-01-27 08:19:00,428.05,428.39,427.99,428.0047,10813
2025-01-27 08:20:00,427.99,428.0,427.51,428.0,5135
2025-01-27 08:21:00,427.7601,428.19,427.5,428.15,10023
2025-01-27 08:22:00,428.0,428.03,426.61,427.0,12678
2025-01-27 08:23:00,427.1,427.43,427.0,427.41,3694
2025-01-27 08:24:00,426.99,427.35,426.87,427.0001,7836
2025-01-27 08:25:00,427.26,427.34,427.13,427.13,2339
2025-01-27 08:26:00,427.2,427.3,426.94,427.0,3592
2025-01-27 08:27:00,426.97,427.5,426.75,427.0,8064
2025-01-27 08:28:00,427.0,427.86,426.77,427.73,8567
2025-01-27 08:29:00,427.66,427.68,427.22,427.22,2246
2025-01-27 08:30:00,427.0172,427.6072,426.75,426.75,4732
2025-01-27 08:31:00,426.79,427.05,426.15,426.15,8515
2025-01-27 08:32:00,426.24,426.5,425.05,425.26,12955
2025-01-27 08:33:00,425.33,425.33,424.2,424.2,13518
2025-01-27 08:34:00,424.13,424.5,424.05,424.48,3262
2025-01-27 08:35:00,424.46,425.45,424.45,425.35,1725
2025-01-27 08:36:00,425.3,425.3,424.76,424.85,2455
2025-01-27 08:37:00,424.84,425.0,424.84,424.92,786
2025-01-27 08:38:00,424.91,425.11,424.84,425.02,1822
2025-01-27 08:39:00,425.27,425.5,425.0,425.5,2325
2025-01-27 08:40:00,425.58,426.36,425.5,426.14,2997
2025-01-27 08:41:00,426.2,426.2,425.5082,425.5082,1892
2025-01-27 08:42:00,425.51,425.7,425.5,425.52,1453
2025-01-27 08:43:00,425.7,425.7,424.8,425.0,5611
2025-01-27 08:44:00,425.0,425.45,424.5007,424.5048,4704
2025-01-27 08:45:00,424.505,424.55,422.5,423.1346,11643
2025-01-27 08:46:00,423.5,424.75,423.04,423.5,10426
2025-01-27 08:47:00,423.5,423.5,423.0,423.5,7612
2025-01-27 08:48:00,423.5,423.5,423.4,423.5,11635
2025-01-27 08:49:00,423.49,424.5,423.48,424.5,1660
2025-01-27 08:50:00,423.5,424.25,423.5,424.0001,978
2025-01-27 08:51:00,424.24,424.5,424.1,424.5,620
2025-01-27 08:52:00,424.8,425.5,424.8,425.09,5656
2025-01-27 08:53:00,425.08,425.7125,425.08,425.71,996
2025-01-27 08:54:00,425.602,425.64,425.59,425.6,530
2025-01-27 08:55:00,425.399,425.399,425.399,425.399,100
2025-01-27 08:56:00,425.0356,425.0356,425.0356,425.0356,282
2025-01-27 08:57:00,425.4,425.72,425.34,425.72,3800
2025-01-27 08:58:00,425.9778,425.9778,425.9778,425.9778,100
2025-01-27 08:59:00,425.81,427.0,425.75,426.79,7633
2025-01-27 09:00:00,426.22,426.8877,425.0,425.25,29078
2025-01-27 09:01:00,425.0197,425.9694,425.0,425.0,12797
2025-01-27 09:02:00,425.21,426.01,425.0,425.9969,22024
2025-01-27 09:03:00,425.52,425.75,425.52,425.75,906
2025-01-27 09:04:00,425.5125,426.0,425.5074,425.965,3803
2025-01-27 09:05:00,425.84,425.96,425.5,425.5,6575
2025-01-27 09:06:00,425.28,425.28,424.53,424.92,8115
2025-01-27 09:07:00,424.5,424.83,424.5,424.82,400
2025-01-27 09:08:00,424.81,425.0,424.5,425.0,2110
2025-01-27 09:09:00,425.0,425.24,424.82,424.82,2762
2025-01-27 09:10:00,424.808,425.0,424.33,424.33,7572
2025-01-27 09:11:00,424.48,424.6,424.14,424.6,2956
2025-01-27 09:12:00,424.51,424.525,424.01,424.01,2642
2025-01-27 09:13:00,423.5,424.11,422.45,422.5,8414
2025-01-27 09:14:00,422.5,423.42,422.25,423.42,7752
2025-01-27 09:15:00,423.9,424.2,423.321,423.321,4840
2025-01-27 09:16:00,424.0,424.0,423.5,423.99,2954
2025-01-27 09:17:00,423.6,423.6,422.85,423.5,4970
2025-01-27 09:18:00,423.5,423.81,423.5,423.5,2420
2025-01-27 09:19:00,423.64,423.79,423.5,423.7438,3106
2025-01-27 09:20:00,423.5,423.7218,423.4047,423.59,1133
2025-01-27 09:21:00,423.5,423.83,423.5,423.75,1560
2025-01-27 09:22:00,423.67,423.67,423.5956,423.5956,1128
2025-01-27 09:23:00,423.84,424.0,423.84,424.0,1953
2025-01-27 09:24:00,424.0,424.2,423.75,424.2,1522
2025-01-27 09:25:00,424.5,424.5,422.8,422.8,5424
2025-01-27 09:26:00,423.0,423.0,422.54,423.0,4233
2025-01-27 09:27:00,422.6,425.25,422.4,424.0,20057
2025-01-27 09:28:00,424.0,424.9,424.0,424.04,108439
2025-01-27 09:29:00,424.0,424.48,424.0,424.0,10197
2025-01-27 09:30:00,424.0,425.5,423.5,425.045,1019014
2025-01-27 09:31:00,425.01,425.74,423.9,425.15,349011
2025-01-27 09:32:00,425.205,425.9,424.34,424.7279,218469
2025-01-27 09:33:00,424.73,425.15,423.88,424.745,226584
2025-01-27 09:34:00,424.745,425.72,424.36,424.66,266301
2025-01-27 09:35:00,424.67,425.81,424.41,425.65,196735
2025-01-27 09:36:00,425.595,427.29,425.132,426.56,154445
2025-01-27 09:37:00,426.505,427.5,425.41,427.25,172091
2025-01-27 09:38:00,427.25,428.4075,427.25,428.24,169527
2025-01-27 09:39:00,428.26,429.0,427.76,428.111,162726
2025-01-27 09:40:00,428.15,428.84,427.756,428.125,173676
2025-01-27 09:41:00,428.0975,428.67,427.13,427.34,109164
2025-01-27 09:42:00,427.3637,428.27,427.3637,427.83,97093
2025-01-27 09:43:00,427.84,428.37,427.65,427.9101,75020
2025-01-27 09:44:00,427.9214,428.4699,427.41,427.46,56018
2025-01-27 09:45:00,427.429,428.03,427.29,427.86,72179
2025-01-27 09:46:00,427.86,428.44,427.2701,428.32,148157
2025-01-27 09:47:00,428.41,429.58,428.27,429.0798,87320
2025-01-27 09:48:00,429.085,429.4487,428.9,429.3,104106
2025-01-27 09:49:00,429.24,429.5,428.495,429.13,162419
2025-01-27 09:50:00,429.15,429.43,428.21,428.21,105464
2025-01-27 09:51:00,428.21,428.71,427.9,428.5605,110949
2025-01-27 09:52:00,428.53,429.21,428.49,429.14,58474
2025-01-27 09:53:00,429.19,429.41,428.91,429.035,87779
2025-01-27 09:54:00,429.0,429.3,428.33,428.42,74876
2025-01-27 09:55:00,428.43,428.8,428.01,428.69,70649
2025-01-27 09:56:00,428.73,429.13,428.5,429.13,79387
2025-01-27 09:57:00,429.1,429.71,429.0,429.36,112791
2025-01-27 09:58:00,429.335,429.72,429.28,429.5,136254
2025-01-27 09:59:00,429.56,429.98,429.27,429.83,68407
2025-01-27 10:00:00,429.82,429.83,429.045,429.22,76605
2025-01-27 10:01:00,429.12,429.1943,428.0,428.075,95170
2025-01-27 10:02:00,428.075,428.6699,427.66,428.1,75919
2025-01-27 10:03:00,428.075,428.2099,427.63,427.975,57832
2025-01-27 10:04:00,428.0,428.0969,426.79,426.95,59879
2025-01-27 10:05:00,426.89,427.49,426.7,427.3263,55924
2025-01-27 10:06:00,427.39,427.65,426.99,427.21,36603
2025-01-27 10:07:00,427.08,428.46,427.08,428.375,41050
2025-01-27 10:08:00,428.38,428.95,428.17,428.4799,105608
2025-01-27 10:09:00,428.43,429.105,428.255,428.726,57929
2025-01-27 10:10:00,428.64,429.21,428.53,428.91,66147
2025-01-27 10:11:00,428.94,429.46,428.76,429.0,54562
2025-01-27 10:12:00,429.01,429.06,428.54,428.66,51357
2025-01-27 10:13:00,428.6713,429.09,428.5,428.84,45499
2025-01-27 10:14:00,428.95,429.5,428.94,429.34,41137
2025-01-27 10:15:00,429.33,429.7734,429.105,429.16,35294
2025-01-27 10:16:00,429.235,429.45,429.02,429.33,47728
2025-01-27 10:17:00,429.355,429.98,429.2301,429.3,27707
2025-01-27 10:18:00,429.28,430.0,429.24,429.8133,28352
2025-01-27 10:19:00,429.9,429.9551,429.0,429.325,52016
2025-01-27 10:20:00,429.29,429.91,429.2,429.6021,42222
2025-01-27 10:21:00,429.74,429.77,429.16,429.215,37366
2025-01-27 10:22:00,429.185,430.12,428.91,429.71,77282
2025-01-27 10:23:00,429.72,430.38,429.66,430.21,72054
2025-01-27 10:24:00,430.21,430.93,430.11,430.685,63230
2025-01-27 10:25:00,430.74,430.78,430.2,430.635,54154
2025-01-27 10:26:00,430.5,430.65,429.99,430.0325,50072
2025-01-27 10:27:00,430.04,430.4,430.04,430.305,28744
2025-01-27 10:28:00,430.305,431.16,430.1,431.1,59716
2025-01-27 10:29:00,431.16,431.21,430.81,431.15,47370
2025-01-27 10:30:00,431.15,431.6,430.86,431.49,66645
2025-01-27 10:31:00,431.475,431.49,430.76,431.045,39415
2025-01-27 10:32:00,431.055,431.63,430.9401,431.54,26793
2025-01-27 10:33:00,431.57,431.88,431.4409,431.69,30624
2025-01-27 10:34:00,431.62,432.1,431.205,431.985,56590
2025-01-27 10:35:00,432.03,432.278,431.2925,431.94,50750
2025-01-27 10:36:00,431.85,432.03,431.6899,432.03,30198
2025-01-27 10:37:00,431.88,432.27,431.82,432.22,30999
2025-01-27 10:38:00,432.21,432.55,432.1,432.44,33307
2025-01-27 10:39:00,432.445,433.44,432.4,433.03,78772
2025-01-27 10:40:00,433.04,433.96,432.96,433.425,83984
2025-01-27 10:41:00,433.4,433.48,433.05,433.33,40486
2025-01-27 10:42:00,433.28,433.51,433.08,433.51,54791
2025-01-27 10:43:00,433.505,433.62,432.19,432.19,40000
2025-01-27 10:44:00,432.175,432.63,431.68,432.54,44971
2025-01-27 10:45:00,432.46,432.46,431.74,431.85,20295
2025-01-27 10:46:00,431.87,432.14,431.57,431.605,34104
2025-01-27 10:47:00,431.605,431.7,430.7,431.05,68292
2025-01-27 10:48:00,431.1,431.1,430.37,430.615,76975
2025-01-27 10:49:00,430.65,430.94,430.42,430.79,32879
2025-01-27 10:50:00,430.79,431.4287,430.76,431.0,44037
2025-01-27 10:51:00,430.92,431.1,430.5,430.5,31407
2025-01-27 10:52:00,430.5,430.94,430.47,430.85,27857
2025-01-27 10:53:00,430.865,431.13,430.55,430.735,30468
2025-01-27 10:54:00,430.8,431.336,430.8,431.18,39161
2025-01-27 10:55:00,431.14,431.2899,430.19,430.455,44041
2025-01-27 10:56:00,430.4475,430.465,429.69,429.69,53015
2025-01-27 10:57:00,429.75,429.92,429.4,429.46,44392
2025-01-27 10:58:00,429.54,429.9,429.54,429.71,27943
2025-01-27 10:59:00,429.72,429.82,429.05,429.406,71431
2025-01-27 11:00:00,429.365,429.79,429.2103,429.52,58952
2025-01-27 11:01:00,429.45,429.6397,429.2109,429.4031,51402
2025-01-27 11:02:00,429.39,429.51,428.94,429.1,22454
2025-01-27 11:03:00,429.11,429.15,428.59,428.79,24487
2025-01-27 11:04:00,428.9,429.51,428.771,429.29,45039
2025-01-27 11:05:00,429.35,429.43,428.81,428.925,29033
2025-01-27 11:06:00,428.925,429.15,428.25,428.25,34495
2025-01-27 11:07:00,428.31,428.57,428.25,428.3,25438
2025-01-27 11:08:00,428.31,428.33,427.66,427.7112,50734
2025-01-27 11:09:00,427.76,427.9534,427.6,427.824,24258
2025-01-27 11:10:00,427.89,428.52,427.88,428.5,24765
2025-01-27 11:11:00,428.445,428.81,428.37,428.55,33082
2025-01-27 11:12:00,428.53,428.6,428.15,428.23,30085
2025-01-27 11:13:00,428.21,428.47,428.07,428.3,46535
2025-01-27 11:14:00,428.3037,428.45,427.9,428.07,35381
2025-01-27 11:15:00,427.93,428.15,427.31,427.62,33517
2025-01-27 11:16:00,427.51,428.07,427.51,428.01,31355
2025-01-27 11:17:00,428.01,428.07,427.54,427.95,37376
2025-01-27 11:18:00,427.91,427.95,427.5393,427.69,15964
2025-01-27 11:19:00,427.66,427.835,427.47,427.475,16787
2025-01-27 11:20:00,427.52,427.58,426.7,426.82,56156
2025-01-27 11:21:00,426.82,427.71,426.82,427.62,53543
2025-01-27 11:22:00,427.5575,427.795,427.3915,427.4501,33594
2025-01-27 11:23:00,427.5999,427.65,426.85,426.91,30627
